05:26:54.435 | 4029 | 14 9c 1a 9a 2e 6b 27 76 2e 8c 23 aa 2b 9a  |  -93 CRC error

05:26:54.718 | 11966 | 14 ea 69 0b 1f c4 2a 4b 54 55 16 ca a9 21  |  -87 CRC error

05:26:55.002 | 4031 | 14 f4 22 af 1e dc 1a 35 1b df 27 fd 21 e9  |  -89 CRC error

05:26:55.283 | 4032 | 15 00 15 3d 21 e3 18 b0 1d 41 19 ff 17 08  |  -83 CRC error

05:26:55.568 | 4033 | 15 0c 21 dd 2b 7b 1d 0d 2c f9 1d d2 11 d5  |  -84 CRC error

05:26:55.852 | 4034 | 15 18 21 22 25 0d 18 c6 24 71 14 20 23 81  |  -84 CRC error

05:26:56.136 | 4035 | 15 24 18 ec 21 87 1e d4 26 00 1c 5d 23 58  |  -85 CRC error

05:26:56.417 | 4036 | 15 30 27 1e 23 14 14 b5 28 5a 2b 48 17 3e  |  -85 CRC error

05:26:56.700 | 4037 | 15 2d 55 d4 a5 55 14 a2 aa aa ab 6b 55 6a  |  -83 CRC error

05:26:56.982 | 4038 | 15 48 2e 43 1d 6d 29 e0 10 b9 29 e0 1e da  |  -82 CRC error

05:26:57.266 | 4039 | 15 54 18 e7 1c 0b 2a 0d 10 e4 24 1b 19 17  |  -83 CRC error

05:26:57.549 | 4040 | 15 60 24 52 25 67 12 69 1f 29 24 a5 1e 06  |  -86 CRC error

05:26:57.832 | 4041 | 15 6c 1f b7 17 6d 1f 65 1e af 20 6c 1b 1e  |  -85 CRC error

05:28:16.744 | 3840 | 00 00 13 5d 1f 43 1b 45 25 6f 21 fe 0f 7e  |  -90 CRC error

05:28:17.027 | 3841 | 08 0c 20 6b 2b b0 24 4b 26 55 1a 56 22 a8  |  -90 CRC error

05:28:17.310 | 3842 | 00 18 14 20 1f 30 25 19 1a 14 23 a8 23 8c  |  -89 CRC error

05:28:17.594 | 12035 | 00 24 19 e2 17 c2 25 4e 1f 4c 2d d7 d5 ab  |  -90 CRC error

05:28:17.877 | 3844 | 00 30 1c 08 23 fc 17 c2 22 1b 1c e4 25 de  |  -90 CRC error

05:28:18.161 | 3845 | 00 3c 20 56 1c 27 5e 24 37 07 1a 80 27 e6  |  -92 CRC error

05:28:18.442 | 36678 | 10 4a 2a 99 2b 6b 1e 2d 1a 32 22 76 19 1f  |  -89 CRC error

05:28:18.727 | 3847 | 00 55 2d eb af 9e 25 88 22 96 1e 88 20 eb  |  -91 CRC error

05:28:19.009 | 3848 | 00 60 16 6d 12 10 22 7b 2c 67 11 f6 1f a4  |  -91 CRC error

05:28:19.292 | 3849 | 00 6c 12 ef 22 2e fe f5 5a de ef 55 d7 75  |  -90 CRC error

05:28:19.858 | 3851 | 00 84 23 eb 12 4b 6f 6b 56 bf 7a ab ad 6b  |  -90 CRC error

05:28:20.140 | 3852 | 00 90 20 4f 20 cd 31 6b 1d d7 15 34 1f f0  |  -90 CRC error

05:28:20.708 | 3854 | 00 a8 11 0e 25 a4 20 c1 23 31 21 d2 13 7a  |  -92 CRC error

05:28:20.991 | 3855 | 00 b4 1f b9 1d 5e 20 ef 2b 95 25 60 27 37  |  -91 CRC error

05:28:21.273 | 3856 | 00 c0 1f 9a 2c 71 21 2c 21 7f 1e f7 24 92  |  -90 CRC error

