05:24:49.305 | 3843 | 00 24 19 e2 17 c2 25 4e 1f 4c 27 a4 31 bf  |  -85 CRC error

05:24:49.589 | 54613 | 52 ad 4a aa 8f d5 4a 94 aa aa ea aa af fa  |  -77 CRC error

05:24:49.871 | 3845 | 00 3c 20 56 1c 27 1e 24 17 07 1a 80 27 e6  |  -87 CRC error

05:24:50.156 | 3846 | 00 48 2a 99 2b 6b 1e 0d 1a 32 22 76 19 1f  |  -86 CRC error

05:24:50.436 | 3847 | 00 54 25 a3 2f 9e 25 88 22 96 1e 88 20 eb  |  -86 CRC error

05:24:50.722 | 3848 | 00 60 16 6d 12 10 22 7b 2c 67 11 f6 1f a4  |  -85 CRC error

05:24:51.004 | 3849 | 00 6c 12 ef 22 26 29 73 31 88 26 2d 1e 06  |  -86 CRC error

05:24:51.287 | 3850 | 00 78 20 2d 2b f3 19 7d 20 ab 19 6b 0e 36  |  -86 CRC error

05:24:51.571 | 43867 | 4a be ab 6d 52 ea bd 55 54 ab 2d 55 55 df  |  -81 CRC error

05:24:51.854 | 3852 | 00 90 20 4f 20 cd 31 6b 1d d7 14 34 1f f0  |  -86 CRC error

05:24:52.135 | 3853 | 00 9c 31 bc 2d 44 20 a6 12 42 21 f3 20 51  |  -85 CRC error

05:24:52.420 | 3854 | 00 a8 11 0e 25 a4 20 c1 23 31 21 d2 13 7a  |  -86 CRC error

05:24:52.701 | 3855 | 00 b4 1f b9 1d 5e 20 ef 2b 95 25 60 27 37  |  -87 CRC error

05:24:52.986 | 3856 | 00 c0 1f 9a 2c 71 21 2c 21 7f 1e f7 24 92  |  -84 CRC error

05:24:54.118 | 3860 | 00 f0 26 53 2f 37 1b cc 20 5d 21 a9 22 38  |  -86 CRC error

05:24:54.401 | 43390 | aa aa 52 a9 75 55 55 aa aa a5 55 2f aa ab  |  -77 CRC error

05:24:54.683 | 3862 | 01 08 28 0e 1e 72 20 a5 23 da 1b 77 1f 44  |  -85 CRC error

05:24:54.967 | 3863 | 01 14 1e e7 24 5c 1c 86 0f e2 2b 78 20 ca  |  -85 CRC error

05:24:55.250 | 3864 | 01 20 28 4f 17 0e 2b d1 28 60 24 09 13 7e  |  -84 CRC error

05:24:55.532 | 3865 | 01 2c 1c dd 13 f7 2d 6b 1a 7e 1a 33 12 42  |  -84 CRC error

05:24:55.817 | 3866 | 01 38 21 7d 1f 3d 1f 75 2a f7 1b cb 26 f9  |  -85 CRC error

05:24:56.100 | 3867 | 01 44 28 6c 27 d3 2f 4a 18 bf 16 40 26 e7  |  -86 CRC error

05:24:56.383 | 3868 | 01 50 25 53 2c 4c 30 94 2b ea 1f 91 16 ab  |  -85 CRC error

05:24:56.666 | 3869 | 01 5c 22 c3 26 a3 21 26 23 34 24 9b 28 e6  |  -85 CRC error

05:24:56.947 | 3870 | 01 68 19 d1 29 b7 22 c3 13 a2 19 89 19 3f  |  -85 CRC error

05:24:57.231 | 3871 | 01 74 13 fa 2e 11 1f 06 1c 62 27 56 25 68  |  -86 CRC error

05:24:57.515 | 3872 | 01 80 24 0e 1d 94 23 52 1a ec 11 6f 21 0b  |  -85 CRC error

05:24:57.798 | 3873 | 01 8c 24 3d 2d 35 1f 9a 1f c8 15 bb 23 8b  |  -84 CRC error

05:24:58.930 | 3877 | 01 bc 1c 41 13 af 20 61 21 60 11 14 16 d0  |  -85 CRC error

05:24:59.213 | 3878 | 0a a5 45 2a 55 55 ea bf 55 a9 4a 89 2a b2  |  -85 CRC error

05:24:59.497 | 3879 | 01 d4 25 68 1c 00 2b a1 1d 15 26 f9 2a 38  |  -86 CRC error

05:24:59.780 | 3880 | 01 e0 21 b3 1f 87 21 31 32 36 21 e6 1b 28  |  -86 CRC error

05:25:00.062 | 3881 | 01 ec 13 ae 1f 56 16 d8 19 31 25 dd 24 2a  |  -86 CRC error

05:25:00.346 | 3882 | 01 f8 23 b0 1d 16 26 f1 22 60 1d e0 24 ad  |  -86 CRC error

05:25:00.630 | 3883 | 02 04 15 b4 26 48 3a f5 25 94 1a 07 21 5a  |  -85 CRC error

05:25:00.912 | 3884 | 02 10 19 67 14 cd 23 50 1a 85 20 c1 19 92  |  -85 CRC error

05:25:01.195 | 3885 | 02 1c 20 1d 19 fd 1b 24 20 aa 1a 6d 28 76  |  -86 CRC error

05:25:01.478 | 3886 | 02 28 1e 56 0e 8d 20 a2 22 d0 1a d9 1b 0c  |  -85 CRC error

05:25:01.762 | 3887 | 02 34 14 8a 2e 28 24 44 1c 4b 0f 9e 23 8f  |  -84 CRC error

05:25:02.043 | 3888 | 02 40 28 01 2d 49 1e 88 18 08 1c 1c 19 f4  |  -85 CRC error

05:25:02.328 | 3889 | 02 4c 1a 82 1e d4 29 89 13 38 20 47 16 38  |  -85 CRC error

05:25:02.610 | 3890 | 02 58 20 ed 1f bc 1d 6e 27 8b 20 c9 1e ec  |  -85 CRC error

05:25:02.893 | 3891 | 02 64 1a c7 2a 2a 1f 01 18 65 2b de 15 9a  |  -84 CRC error

05:25:03.177 | 11062 | a3 7d 24 74 20 fc 18 00 21 7c 1a b5 14 cb  |  -84 CRC error

05:25:03.743 | 3894 | 02 88 1f 0a 19 b7 1c 14 24 3a 1f 91 19 f5  |  -85 CRC error

05:25:04.027 | 3895 | 02 94 26 aa ab 22 55 45 55 55 55 55 4a a9  |  -85 CRC error

05:25:04.308 | 3896 | 02 a0 26 04 20 c4 20 c6 21 5d 24 4f 17 f6  |  -85 CRC error

05:25:04.592 | 3897 | 02 ac 11 37 24 81 1f 3a 1e 83 16 17 1d 92  |  -85 CRC error

05:25:04.876 | 3898 | 02 b8 17 22 1b ec 14 6a 1a f6 1f ec 2c 9d  |  -85 CRC error

05:25:05.159 | 3899 | 02 c4 21 54 1e cd 1b 30 19 01 1c b6 1e 9a  |  -85 CRC error

05:25:05.441 | 3900 | 02 d0 1d eb 1e f3 1b 89 27 6b 1f b6 23 c4  |  -87 CRC error

05:25:05.724 | 3901 | 02 dc 25 11 27 b4 1a 1b 22 2a 26 83 1e 6c  |  -85 CRC error

05:25:06.008 | 3902 | 02 e8 23 e7 25 a2 19 6c 29 c9 24 2f 1d 3d  |  -86 CRC error

05:25:06.291 | 3903 | 02 f4 24 b4 2b a8 25 2c 1f f1 17 6b 13 e6  |  -86 CRC error

05:25:06.574 | 3904 | 03 00 1e 36 18 c2 22 cd 29 d2 19 38 1a 62  |  -84 CRC error

05:25:06.858 | 3905 | 03 0c 1f 10 17 51 25 b3 1e 41 2f 64 26 b5  |  -84 CRC error

05:25:07.141 | 3906 | 03 18 16 c2 0b 22 24 10 16 19 22 12 0e 6e  |  -87 CRC error

05:25:07.424 | 3907 | 03 24 18 24 13 41 14 69 20 39 24 f7 20 24  |  -84 CRC error

05:25:08.837 | 3912 | 03 60 10 70 4a 54 2a 52 92 aa 0a 2a b7 aa  |  -85 CRC error

05:25:09.124 | 3913 | 03 6c 1b 47 23 73 26 c8 1f 55 13 a5 22 c0  |  -85 CRC error

05:25:09.406 | 3914 | 03 78 0a 5e 23 d0 17 3c 22 41 21 d9 2f 8b  |  -86 CRC error

05:25:09.689 | 3915 | 03 84 1d 57 1d 29 19 4a 20 69 28 56 18 6c  |  -85 CRC error

05:25:09.972 | 3916 | 03 90 19 24 22 c0 1c 24 26 00 22 ef 26 1d  |  -84 CRC error

05:25:10.255 | 3917 | 03 9c 0e 77 1d fb 23 c8 27 2b 1b 39 21 df  |  -84 CRC error

05:25:10.537 | 3918 | 03 a8 28 9c 12 9c 14 9b 1a 14 1a bd 1a 3c  |  -84 CRC error

05:25:10.820 | 3919 | 03 b4 1c e5 22 0f 21 ed 22 4c 19 2a 28 35  |  -86 CRC error

05:25:11.103 | 3920 | 03 c0 1e 56 20 e6 13 92 1d f4 1c d2 24 fd  |  -84 CRC error

05:25:11.387 | 3921 | 03 cc 1c 04 30 58 28 07 1b 37 1c 84 1c 82  |  -84 CRC error

05:25:11.668 | 3922 | 03 d8 13 df 1d ce 21 0d 22 db 26 73 11 7c  |  -85 CRC error

05:25:11.952 | 3923 | 03 e4 24 f2 18 56 20 49 1f b0 2c c8 1c 2b  |  -84 CRC error

