05:53:02.822 | 3885 | 02 28 1e 56 0e 8e e0 a2 22 d0 1a d9 bb 0c  |  -79 CRC error

05:53:03.102 | 3885 | 42 b4 14 9a 6e 2a 64 d4 5c 5b 2f 9e 5b af  |  -86 CRC error

05:53:03.385 | 4018 | d3 44 28 03 2d 49 be c8 1c 08 1c 5c 2d f4  |  -91 CRC error

05:53:03.951 | 3890 | a2 58 20 ed 1f bd 5d 6e 27 8b 20 c9 2e ec  |  -92 CRC error

05:53:04.234 | 3891 | 02 64 1e c7 2a 2a df 09 19 65 6b de 35 6e  |  -95 CRC error

05:53:04.801 | 3893 | 06 7d 22 03 1e 72 aa b5 24 78 91 59 5a 95  |  -99 CRC error

05:53:05.084 | 3895 | 42 88 3e aa 19 b7 1c 54 24 ba 1b 99 19 f5  |  -93 CRC error

05:53:05.367 | 3895 | 02 94 26 a9 1b e4 1a a1 1e be 5d 86 1b ed  |  -94 CRC error

05:53:05.650 | 3896 | 02 a0 a6 84 20 84 20 c5 21 5d 24 4f 17 f4  |  -93 CRC error

05:53:06.216 | 3898 | 02 b8 57 2a 3b ec 14 6a 1a f6 1f ec 2c 9d  |  -92 CRC error

05:53:06.498 | 3899 | 02 c4 21 54 1e cd 1b 30 19 01 1c b6 1e 9a  |  -94 CRC error

05:53:07.065 | 3901 | 03 dc 25 11 27 b4 1a 1b 22 2a 26 83 1e 6c  |  -94 CRC error

05:53:07.630 | 3903 | 0a f4 24 b4 ab a8 25 2c 1f f1 17 6b 13 e6  |  -97 CRC error

05:56:09.416 | 4033 | 21 0c ad df 1a b9 25 1f 1f b4 19 be 2d 78  |  -90 CRC error

05:56:09.697 | 4042 | 21 18 a9 c0 21 4a 1a cf 20 9d 22 aa 2f 84  |  -91 CRC error

05:56:09.979 | 4035 | 21 24 1d 65 2a 99 16 d1 24 f4 10 b5 1f b2  |  -91 CRC error

05:56:10.262 | 4036 | 21 30 21 18 1a 59 28 fb 27 01 1b 40 29 bb  |  -94 CRC error

05:56:10.828 | 4038 | 21 48 24 ec 0a f5 1b 96 28 db 22 45 1e ac  |  -92 CRC error

05:56:11.110 | 4039 | 21 54 2a 95 1b 77 25 ad ab fe bf 75 bd ba  |  -92 CRC error

05:56:11.960 | 4042 | 21 78 27 9f 23 64 23 a0 21 27 99 ad 1b b4  |  -92 CRC error

05:56:12.243 | 4043 | 21 84 37 40 24 3e 1d bf 1c b8 27 e7 24 2e  |  -90 CRC error

05:56:12.525 | 4044 | 21 90 24 18 25 0b 1a 4e 1f 0d 22 c6 19 86  |  -93 CRC error

05:56:13.092 | 4046 | 21 a8 1b a5 10 00 19 6b 21 2a 21 46 24 08  |  -93 CRC error

05:56:13.376 | 4047 | 21 b4 1f 8c 1f 54 1d 99 1c ca 1e 87 15 e7  |  -92 CRC error

05:56:13.658 | 4052 | 57 db 55 da ea af 77 f5 f6 da ba bd b6 b6  |  -91 CRC error

05:56:14.509 | 4051 | 21 e4 1c 3f 1c 72 1f 12 0d 20 1e 85 23 39  |  -90 CRC error

05:56:14.791 | 4052 | 21 f0 20 8f 22 a5 18 82 22 74 1c e8 14 74  |  -91 CRC error

05:56:15.073 | 4053 | 21 fc 22 d7 11 31 23 4c 1a 34 28 13 16 c9  |  -91 CRC error

05:56:15.356 | 4054 | 22 08 1f d5 27 13 24 dc 23 a9 1f bd 22 49  |  -91 CRC error

05:56:15.640 | 4055 | 22 14 1d c1 13 97 1e 98 23 0b 19 bc 19 58  |  -91 CRC error

05:56:16.205 | 4057 | 26 ef dd 6f ed eb d5 b6 b5 6a ea ed ee d6  |  -92 CRC error

05:56:17.904 | 4063 | 22 74 31 86 23 08 23 13 2b 7a 22 d9 20 2d  |  -94 CRC error

05:56:18.187 | 4064 | 22 80 1f 1e 1e 0f 29 36 1b 46 17 40 12 0e  |  -91 CRC error

05:56:18.470 | 4065 | 22 8c 28 ef 1d e8 1d 4e 28 da 2a bf 6d eb  |  -91 CRC error

05:56:18.752 | 4066 | 22 98 21 c8 1c 19 1c 1f 27 37 20 1e 21 2e  |  -92 CRC error

05:56:19.319 | 4068 | 22 b0 25 ac 27 64 20 a8 25 7d 2d ed 1f 66  |  -94 CRC error

05:56:19.601 | 4069 | 22 bc 29 16 20 c2 26 85 1f 13 25 bd 1b 08  |  -92 CRC error

05:56:19.884 | 4070 | 22 c8 26 fb 1e f3 17 c7 22 7f 21 95 09 f7  |  -94 CRC error

05:56:20.168 | 8167 | 2a de a9 c0 9d a0 a2 71 27 3d 11 b1 2a 97  |  -91 CRC error

05:56:21.017 | 4074 | 22 f8 20 a9 18 54 29 bd 1c 69 11 fd be ee  |  -90 CRC error

05:56:21.299 | 4075 | a3 04 95 16 1e bd 1b 3c 27 b2 1b f3 2b 3d  |  -92 CRC error

05:56:21.581 | 4076 | 23 10 18 a2 26 40 1c b4 25 6c 24 59 1f 76  |  -93 CRC error

05:56:22.148 | 4078 | 23 28 95 f4 24 38 29 16 1b b5 1d 27 1f a9  |  -92 CRC error

05:56:22.432 | 12271 | 23 34 22 7a 23 c4 20 94 1b 68 22 aa 91 50  |  -91 CRC error

05:56:22.715 | 19440 | 23 45 19 44 1a 25 1a f6 14 aa 1b fe 22 d5  |  -89 CRC error

05:56:22.998 | 4081 | 23 4c 1f 50 27 78 1a 18 25 44 1f 6c 13 8c  |  -92 CRC error

06:01:01.318 | 4040 | 51 60 16 fa 27 a8 1b a8 19 f6 1c a7 12 51  |  -91 CRC error

06:01:01.885 | 4042 | 51 78 1e 51 19 cc 8e 18 a8 e9 26 fe 12 2a  |  -91 CRC error

